feature,layer,diff_high_minus_low,p,q
MAGEA3,proteomics,0.1044888528138527,0.6312858636885104,0.7351587966380541
CRELD1,proteomics,-0.0240159090909091,0.6312858636885104,0.7351587966380541
CTLA4,proteomics,0.0190620129870129,0.6312858636885104,0.7351587966380541
MTR,proteomics,-0.0388724567099567,0.6343075470601485,0.7383834966375205
ZBP1,proteomics,0.0442544913419912,0.6373382289671439,0.7392617632027625
LRRC37A2,proteomics,0.0010669372294371,0.6373382289671439,0.7392617632027625
LIPF,proteomics,0.0873936688311688,0.6373382289671439,0.7392617632027625
COX6B1,proteomics,0.0821928571428571,0.6373367964454622,0.7392617632027625
LRRN1,proteomics,0.0607016774891775,0.6373382289671439,0.7392617632027625
DDX58,proteomics,0.0187233766233766,0.6373382289671439,0.7392617632027625
IGFBP4,proteomics,-0.0513939393939393,0.6373382289671439,0.7392617632027625
NCF2,proteomics,0.0995347943722948,0.6373382289671439,0.7392617632027625
PTS,proteomics,-0.0398510281385282,0.6373382289671439,0.7392617632027625
CTSS,proteomics,-0.0133456168831168,0.6403721170046321,0.7424861951624513
BTLA,proteomics,-0.3037061147186146,0.6434148783499212,0.7442428529548158
INSL5,proteomics,0.0763941017316018,0.6434148783499212,0.7442428529548158
IL4,proteomics,-0.5356330627705628,0.6434148783499212,0.7442428529548158
PCBD1,proteomics,-0.1271410173160172,0.6434148783499212,0.7442428529548158
NPTX1,proteomics,-0.0015714826839826,0.6434148783499212,0.7442428529548158
NUCB2,proteomics,0.0209527597402596,0.6434148783499212,0.7442428529548158
LIF,proteomics,0.1705768939393939,0.646460800575992,0.7474703006659907
TNFSF11,proteomics,0.093177922077922,0.6495154691014562,0.7483380828472828
DGKZ,proteomics,-0.0630251623376623,0.6495154691014562,0.7483380828472828
HIP1R,proteomics,-0.0972584956709956,0.6495140772994294,0.7483380828472828
PCSK9,proteomics,-0.0636705627705627,0.6495154691014562,0.7483380828472828
CLEC4D,proteomics,-0.0495803571428573,0.6495154691014562,0.7483380828472828
CALB2,proteomics,-0.0687563852813849,0.6495154691014562,0.7483380828472828
PLXDC2,proteomics,0.0439732683982683,0.6495154691014562,0.7483380828472828
MAP1LC3A,proteomics,0.0408539502164502,0.6495140772994294,0.7483380828472828
STX5,proteomics,-0.0137114718614718,0.6495154691014562,0.7483380828472828
COMMD9,proteomics,-0.023749025974026,0.6556396536746179,0.7518378610007486
CLEC6A,proteomics,0.0232307359307359,0.6556396536746179,0.7518378610007486
GLYR1,proteomics,-0.0106041125541125,0.6556396536746179,0.7518378610007486
BABAM1,proteomics,0.0187336038961039,0.6556396536746179,0.7518378610007486
ICAM5,proteomics,-0.0388808441558441,0.6556396536746179,0.7518378610007486
CTSH,proteomics,-0.2322437770562775,0.6556396536746179,0.7518378610007486
FMNL1,proteomics,0.0941958874458874,0.6556396536746179,0.7518378610007486
HSPA2,proteomics,0.1129886904761904,0.6556396536746179,0.7518378610007486
NPHS1,proteomics,-0.0444228896103896,0.6556396536746179,0.7518378610007486
IGHMBP2,proteomics,-0.0909065476190476,0.6556382826548549,0.7518378610007486
ZNRD2,proteomics,0.0151286796536799,0.6556396536746179,0.7518378610007486
SLIT2,proteomics,-0.0622494588744588,0.6556396536746179,0.7518378610007486
MAN1A2,proteomics,-0.0235280844155844,0.6587091232095037,0.7550614773103448
IGF1R,proteomics,-0.0142762987012987,0.661787079767117,0.7574015795455298
CCL22,proteomics,0.0268326839826839,0.661787079767117,0.7574015795455298
PRG3,proteomics,-0.0184093073593073,0.661787079767117,0.7574015795455298
GIP,proteomics,-0.0552787878787878,0.6617857298066975,0.7574015795455298
TBC1D17,proteomics,0.066246212121212,0.6679573903796867,0.7638652003442191
CD8A,proteomics,-0.0863715367965369,0.6679573903796867,0.7638652003442191
CCL24,proteomics,-0.0488130952380955,0.674150223875841,0.7688416326137664
PAFAH2,proteomics,0.0032450757575757,0.674150223875841,0.7688416326137664
CLEC12A,proteomics,-0.0188027056277056,0.674150223875841,0.7688416326137664
BAG6,proteomics,0.0048057359307359,0.674150223875841,0.7688416326137664
FGFBP3,proteomics,-0.068977922077922,0.674150223875841,0.7688416326137664
PADI2,proteomics,0.1930271103896103,0.674150223875841,0.7688416326137664
B4GALT1,proteomics,-0.0399994047619046,0.674150223875841,0.7688416326137664
CLSTN2,proteomics,0.0545930194805195,0.677252380178937,0.7717787508291329
CDNF,proteomics,-0.03588262987013,0.6772536763177304,0.7717787508291329
GPR15L,proteomics,-0.0455646103896104,0.6803652140431975,0.7738161558942671
ADAM12,proteomics,0.0064311688311687,0.6803652140431975,0.7738161558942671
PLXNB3,proteomics,0.032668777056277,0.6803652140431975,0.7738161558942671
PER3,proteomics,0.1545792207792207,0.6803652140431975,0.7738161558942671
C1QL2,proteomics,-0.0403709415584416,0.6803652140431975,0.7738161558942671
LILRB5,proteomics,-0.0604278679653679,0.6866019901563465,0.7781844192427301
MTUS1,proteomics,-0.0862955086580087,0.6866019901563465,0.7781844192427301
SPP1,proteomics,-0.0826036796536798,0.6866019901563465,0.7781844192427301
CLEC3B,proteomics,-0.0497803030303029,0.6866007271322125,0.7781844192427301
C4BPB,proteomics,-0.0648652056277057,0.6866019901563465,0.7781844192427301
CD300E,proteomics,-0.0736294913419913,0.6866007271322125,0.7781844192427301
CCL18,proteomics,-0.1189273268398268,0.6866019901563465,0.7781844192427301
ALPI,proteomics,0.1148051406926405,0.6866019901563465,0.7781844192427301
CFHR4,proteomics,-0.000601461038961,0.6866019901563465,0.7781844192427301
TREH,proteomics,0.1909755411255411,0.69286017704125,0.7828489746778406
OMD,proteomics,-0.1009968614718612,0.69286017704125,0.7828489746778406
CASP1,proteomics,-0.020522402597404,0.69286017704125,0.7828489746778406
RALY,proteomics,-0.0365370129870129,0.69286017704125,0.7828489746778406
PYDC1,proteomics,-0.1164063852813852,0.69286017704125,0.7828489746778406
AHNAK2,proteomics,-0.0448255952380952,0.69286017704125,0.7828489746778406
MSLN,proteomics,-0.0483759199134199,0.69286017704125,0.7828489746778406
TEX101,proteomics,-0.1338621753246753,0.69286017704125,0.7828489746778406
GALNT10,proteomics,0.0005735389610389,0.6991393951411515,0.7878120478016908
GBP4,proteomics,-0.0757064935064934,0.6991393951411515,0.7878120478016908
LGALS1,proteomics,-0.0036454004329005,0.6991381771516476,0.7878120478016908
ITPR1,proteomics,0.0615469696969696,0.6991393951411515,0.7878120478016908
CNTN3,proteomics,0.0058442099567099,0.6991393951411515,0.7878120478016908
C1QTNF6,proteomics,-0.0209966991341991,0.6991381771516476,0.7878120478016908
PRTN3,proteomics,-0.0394938311688311,0.6991393951411515,0.7878120478016908
MDM1,proteomics,-0.0245791125541126,0.7054392605839808,0.7921624889308396
ANGPT2,proteomics,-0.0171856601731602,0.7054392605839808,0.7921624889308396
ALDH3A1,proteomics,-0.0295280844155844,0.7054392605839808,0.7921624889308396
PTX3,proteomics,-0.0694258116883116,0.7054392605839808,0.7921624889308396
MOCS2,proteomics,-0.0052770021645021,0.7054392605839808,0.7921624889308396
HMGCL,proteomics,-0.0619604978354978,0.7054392605839808,0.7921624889308396
TG,proteomics,0.1055068722943722,0.7054392605839808,0.7921624889308396
EGFL7,proteomics,-0.0357496212121214,0.7054392605839808,0.7921624889308396
LMOD2,proteomics,-0.1057538961038961,0.7054392605839808,0.7921624889308396
MAD1L1,proteomics,-0.0312096861471861,0.7085956313817126,0.7954013174073524
SFRP4,proteomics,0.0460454004329004,0.7117593852512301,0.7983394793128724
TGFA,proteomics,0.0282641233766233,0.7117593852512301,0.7983394793128724
KCTD5,proteomics,-0.0967923701298701,0.7180993768482874,0.8039082644686113
IL36G,proteomics,-0.1244470238095238,0.7180993768482874,0.8039082644686113
ACHE,proteomics,-0.0081391774891774,0.7180993768482874,0.8039082644686113
CDH2,proteomics,-0.0233093073593075,0.7180993768482874,0.8039082644686113
ANG,proteomics,-0.0031163961038961,0.7180993768482874,0.8039082644686113
CD163,proteomics,-0.0229296536796537,0.7244588389762001,0.8088591238836643
IGSF21,proteomics,-0.0340056277056276,0.7244588389762001,0.8088591238836643
FCGR2B,proteomics,0.1625908549783549,0.7244588389762001,0.8088591238836643
BCL2L15,proteomics,0.1079058441558444,0.7244588389762001,0.8088591238836643
CCN4,proteomics,-0.0257162337662337,0.7244588389762001,0.8088591238836643
IL16,proteomics,0.0389976731601732,0.7244588389762001,0.8088591238836643
XCL1,proteomics,-0.1021248917748917,0.7244588389762001,0.8088591238836643
TNFSF12,proteomics,-0.0219475108225107,0.730837371204852,0.8125666169767146
C19orf12,proteomics,-0.1828004329004328,0.730837371204852,0.8125666169767146
SSB,proteomics,0.0935165043290042,0.730837371204852,0.8125666169767146
PLB1,proteomics,-0.0794466450216448,0.730837371204852,0.8125666169767146
ZBTB17,proteomics,0.0069528138528138,0.730837371204852,0.8125666169767146
OLR1,proteomics,0.0193193181818182,0.730837371204852,0.8125666169767146
KLK7,proteomics,-0.0568102813852813,0.730837371204852,0.8125666169767146
TPT1,proteomics,-0.1752701298701298,0.730837371204852,0.8125666169767146
NOS3,proteomics,0.0325913961038961,0.730837371204852,0.8125666169767146
LYPD1,proteomics,-0.1487349025974024,0.730837371204852,0.8125666169767146
CHI3L1,proteomics,-0.0180138528138529,0.730837371204852,0.8125666169767146
TPM3,proteomics,0.1054219155844154,0.7372345691475306,0.8171925087668684
APOH,proteomics,0.0005579545454542,0.7372345691475306,0.8171925087668684
CBLN1,proteomics,0.0301038961038964,0.7372345691475306,0.8171925087668684
GP1BA,proteomics,0.0339036796536796,0.7372345691475306,0.8171925087668684
PLXDC1,proteomics,0.0753428571428571,0.7372345691475306,0.8171925087668684
PM20D1,proteomics,-0.0029454545454548,0.7372345691475306,0.8171925087668684
FUT8,proteomics,0.0569728354978354,0.7372345691475306,0.8171925087668684
LGMN,proteomics,0.0390242965367965,0.7372345691475306,0.8171925087668684
TSC1,proteomics,0.0650878246753246,0.7436500245368596,0.823367053682288
ST6GAL1,proteomics,-0.0188831168831168,0.7436479191209786,0.823367053682288
JUN,proteomics,0.0324647186147186,0.7436500245368596,0.823367053682288
LGALS4,proteomics,-0.0639595779220778,0.7500833253020773,0.8276683880173544
CRHR1,proteomics,-0.0284887987012987,0.7500833253020773,0.8276683880173544
SCP2,proteomics,-0.1826103354978354,0.7500833253020773,0.8276683880173544
TPSD1,proteomics,-0.035741341991342,0.7500833253020773,0.8276683880173544
CBLIF,proteomics,0.0423964826839826,0.7500833253020773,0.8276683880173544
CTSE,proteomics,-0.0364208874458874,0.7500833253020773,0.8276683880173544
INSL4,proteomics,-0.0402083874458875,0.7500833253020773,0.8276683880173544
DKK4,proteomics,-0.102751406926407,0.7500833253020773,0.8276683880173544
RASGRF1,proteomics,-0.0419404220779221,0.7500833253020773,0.8276683880173544
UPB1,proteomics,-0.0446819805194805,0.7565340556476334,0.8335277213185197
TCL1B,proteomics,-0.0185706168831168,0.7565340556476334,0.8335277213185197
RASSF2,proteomics,0.0306189393939391,0.7565340556476334,0.8335277213185197
ENPP7,proteomics,-0.1239566017316021,0.7565340556476334,0.8335277213185197
LCAT,proteomics,-0.0133465909090908,0.759764834997763,0.8367718962692017
IDUA,proteomics,-0.0393186688311687,0.7630017961330808,0.8390723288551525
PRND,proteomics,-0.0355956168831169,0.7630017961330808,0.8390723288551525
ADAMTSL2,proteomics,-0.0066083874458874,0.7630017961330808,0.8390723288551525
CEACAM16,proteomics,0.1097399350649351,0.7630017961330808,0.8390723288551525
OGFR,proteomics,-0.0370521645021645,0.7662409472024554,0.8423175211255274
MCTS1,proteomics,0.0302157467532467,0.7694861237542385,0.8442972746747895
SGSH,proteomics,0.0178257034632034,0.7694861237542385,0.8442972746747895
APOE,proteomics,0.0439208333333333,0.7694861237542385,0.8442972746747895
ADRA2A,proteomics,-0.1477071969696969,0.7694861237542385,0.8442972746747895
NPM1,proteomics,0.0498259199134198,0.7694861237542385,0.8442972746747895
DMD,proteomics,-0.03375579004329,0.7759866120255959,0.8504720161045434
PSAPL1,proteomics,0.0182204004329004,0.7759866120255959,0.8504720161045434
TGFB2,proteomics,0.0351433982683982,0.7759866120255959,0.8504720161045434
BMP6,proteomics,0.164917911255411,0.7792418669894783,0.8537196316380228
AMN,proteomics,0.0657597402597402,0.782502831063937,0.855688655143991
IL18,proteomics,0.0420193722943723,0.782502831063937,0.855688655143991
KRT14,proteomics,-0.055160551948052,0.782502831063937,0.855688655143991
PRSS8,proteomics,0.0275826298701298,0.782502831063937,0.855688655143991
TPPP3,proteomics,-0.0204007575757575,0.782502831063937,0.855688655143991
CES1,proteomics,0.0480948593073592,0.7857658148165743,0.8586143838163912
POLR2F,proteomics,0.0144783008658005,0.7857658148165743,0.8586143838163912
COMP,proteomics,0.0103071969696968,0.7890343476731525,0.8596151316618057
LSP1,proteomics,-0.0210707792207792,0.7890343476731525,0.8596151316618057
TP53BP1,proteomics,-0.028978571428571,0.7890343476731525,0.8596151316618057
CNTF,proteomics,-0.0727525974025974,0.7890343476731525,0.8596151316618057
EZR,proteomics,-0.0060489718614718,0.7890343476731525,0.8596151316618057
EDA2R,proteomics,0.0081379329004327,0.7890343476731525,0.8596151316618057
APOC1,proteomics,-0.0160617965367965,0.7890343476731525,0.8596151316618057
CXCL13,proteomics,0.0384867965367966,0.7890343476731525,0.8596151316618057
MMP7,proteomics,-0.0653512987012994,0.7923048425887764,0.8628565778267487
HEG1,proteomics,-0.0113063311688311,0.7955807254302163,0.8641703680537057
F11,proteomics,0.0046060064935065,0.7955807254302163,0.8641703680537057
TRIM40,proteomics,0.0176863636363636,0.7955807254302163,0.8641703680537057
BCAT1,proteomics,-0.0086377164502164,0.7955807254302163,0.8641703680537057
MATN3,proteomics,-0.0448740259740261,0.7955807254302163,0.8641703680537057
CEP112,proteomics,-0.0189055194805194,0.7955807254302163,0.8641703680537057
NMI,proteomics,-0.0099619047619046,0.7955807254302163,0.8641703680537057
HSP90B1,proteomics,0.0706119588744587,0.7988585122970246,0.8674084069257813
INHBC,proteomics,-0.0214907467532467,0.8021415247722942,0.869680889061356
DTX3,proteomics,-0.0255512445887446,0.8021415247722942,0.869680889061356
RBP5,proteomics,-0.0180524350649351,0.8021415247722942,0.869680889061356
ITGA5,proteomics,-0.0043580086580086,0.8021415247722942,0.869680889061356
DDA1,proteomics,-0.0591949134199134,0.8087163030849599,0.8745385697067473
CCND2,proteomics,-0.0417652056277056,0.8087163030849599,0.8745385697067473
KEL,proteomics,-0.0149555735930736,0.8087163030849599,0.8745385697067473
NELL1,proteomics,0.0371068722943722,0.8087163030849599,0.8745385697067473
REPS1,proteomics,0.025678354978355,0.8087163030849599,0.8745385697067473
LTO1,proteomics,0.0288751082251082,0.8087163030849599,0.8745385697067473
PECR,proteomics,-0.0560892857142857,0.8087163030849599,0.8745385697067473
PCSK7,proteomics,-0.0090919372294371,0.8153046147914853,0.8787372378449527
CPA4,proteomics,-0.0533253787878788,0.8153046147914853,0.8787372378449527
YY1,proteomics,-0.0393509740259739,0.8153038429082348,0.8787372378449527
SLAMF8,proteomics,-0.0830205627705627,0.8153046147914853,0.8787372378449527
HMBS,proteomics,0.0582323593073601,0.8153046147914853,0.8787372378449527
OSCAR,proteomics,0.0226203463203463,0.8153038429082348,0.8787372378449527
CXCL8,proteomics,-0.4596903679653659,0.8153046147914853,0.8787372378449527
EIF5A,proteomics,0.0329732142857143,0.8153046147914853,0.8787372378449527
TFF1,proteomics,0.0192,0.8153046147914853,0.8787372378449527
GPA33,proteomics,0.0439412878787879,0.8219060114431775,0.8838967150288477
STC2,proteomics,-0.0721064935064935,0.8219052661780006,0.8838967150288477
TTR,proteomics,0.0012669372294372,0.8219060114431775,0.8838967150288477
CCL3,proteomics,-0.0530440476190473,0.8219060114431775,0.8838967150288477
SELPLG,proteomics,0.0129915043290043,0.8219060114431775,0.8838967150288477
SCN3B,proteomics,-0.0149751623376623,0.8219060114431775,0.8838967150288477
CWC15,proteomics,-0.1218468073593073,0.8285200418107319,0.8880689703750528
ADM,proteomics,-0.0093470238095238,0.8285200418107319,0.8880689703750528
CEMIP2,proteomics,0.0434201298701299,0.8285200418107319,0.8880689703750528
TPP1,proteomics,0.0153107683982682,0.8285200418107319,0.8880689703750528
CPVL,proteomics,-0.0015748376623376,0.8285200418107319,0.8880689703750528
CLSTN1,proteomics,-0.0426931277056276,0.8285200418107319,0.8880689703750528
PHYKPL,proteomics,-0.0328159632034631,0.8285200418107319,0.8880689703750528
KIR3DL1,proteomics,0.0843883658008656,0.8285200418107319,0.8880689703750528
ADAMTS15,proteomics,0.0389458874458874,0.8285200418107319,0.8880689703750528
MSTN,proteomics,-0.0002643939393939,0.8318309478487413,0.8912910046047913
FBP1,proteomics,-0.0522247294372294,0.8351462519765688,0.8922267889354936
GBP6,proteomics,-0.0599826298701298,0.8351462519765688,0.8922267889354936
TIMM10,proteomics,-0.0029430194805195,0.8351448688503063,0.8922267889354936
SPACA5_SPACA5B,proteomics,-0.0177035173160173,0.8351462519765688,0.8922267889354936
ZNRF4,proteomics,-0.0810299783549783,0.8351462519765688,0.8922267889354936
IL17RB,proteomics,-0.0756152597402599,0.8351462519765688,0.8922267889354936
C2,proteomics,-0.0016608225108223,0.8351462519765688,0.8922267889354936
SART1,proteomics,0.0541853354978354,0.8351462519765688,0.8922267889354936
MYOC,proteomics,-0.0265100108225108,0.8417841854281243,0.8953912569164509
SESTD1,proteomics,-0.1484416666666667,0.8417841854281243,0.8953912569164509
GDF15,proteomics,0.0272159090909096,0.8417841854281243,0.8953912569164509
CAMLG,proteomics,0.085053896103896,0.8417841854281243,0.8953912569164509
VIT,proteomics,-0.1020099025974026,0.8417841854281243,0.8953912569164509
FABP1,proteomics,-0.1141029220779225,0.8417841854281243,0.8953912569164509
DGCR6,proteomics,0.0255030844155844,0.8417841854281243,0.8953912569164509
THBS4,proteomics,0.071282196969697,0.8417835209466066,0.8953912569164509
TREM2,proteomics,0.0948093614718614,0.8417841854281243,0.8953912569164509
